WKT;str_schl;baumgruppe
POINT (407185.07 5751321.55);04555;Prunus
POINT (407037.5 5751308.439);04555;Tilia
POINT (407023.311 5751302.96);04555;Tilia
POINT (408928.701 5750987.131);05693;Fraxinus
POINT (408626.109 5750876.541);05693;Quercus
POINT (407794.913 5751119.314);07420;Laburnum
POINT (408398.663 5751430.125);05175;Quercus
POINT (404101.588 5755938.327);01495;Aesculus
POINT (403592.279 5755001.129);03995;Quercus
POINT (405573.237 5750934.431);05700;Quercus
POINT (405909.225 5751091.029);03389;Acer
POINT (406129.372 5751413.18);07180;Crataegus
POINT (406229.914 5751419.063);02165;Sorbus
POINT (407103.359 5751317.931);04555;Acer
POINT (406947.863 5751290.141);04555;Fraxinus
POINT (406773.382 5751259.904);04555;Tilia
POINT (406602.229 5751228.787);04555;Fraxinus
POINT (406638.7 5752155.015);03310;Corylus
POINT (406744.184 5752199.73);03310;Corylus
POINT (406371.742 5751986.158);02290;Corylus
POINT (406323.94 5752124.815);06055;Pyrus
POINT (406465.956 5751931.854);05905;Corylus
POINT (406600.851 5751428.883);01005;Tilia
POINT (406842.629 5751543.676);01005;Tilia
POINT (406943.183 5751592.505);01005;Tilia
POINT (407027.072 5751614.951);1005;Tilia
POINT (406974.308 5751594.472);01005;Tilia
POINT (406905.113 5751562.536);01005;Tilia
POINT (406576.154 5751404.338);01005;Tilia
POINT (406950.152 5751417.191);03685;Betula
POINT (406940.246 5751421.45);03685;Tilia
POINT (406918.058 5751409.564);03685;Betula
POINT (406983.929 5751379.549);06730;Corylus
POINT (406982.343 5751389.058);06730;Sorbus
POINT (407125.823 5750945.618);02403;Quercus
POINT (407122.169 5750938.639);02403;Quercus
POINT (407072.487 5750904.939);02403;Quercus
POINT (407063.984 5750896.091);02403;Quercus
POINT (406857.738 5751096.297);04645;Acer
POINT (407040.46 5751121.493);04645;Acer
POINT (407010.653 5751116.402);04645;Acer
POINT (406937.939 5751268.375);04225;Acer
POINT (406958.42 5751147.256);04225;Acer
POINT (406947.833 5751211.477);04225;Acer
POINT (406962.674 5751080.265);04225;Robinia
POINT (406939.978 5751213.786);04225;Acer
POINT (406725.615 5750723.905);07435;Tilia
POINT (406779.188 5750766.548);07435;Tilia
POINT (406850.099 5750834.83);07435;Tilia
POINT (406816.245 5750810.605);07435;Tilia
POINT (405786.62 5751058.656);03092;Tilia
POINT (405856.849 5751133.368);03092;Quercus
POINT (405989.471 5751224.686);03092;Tilia
POINT (406044.06 5751194.048);03092;Prunus
POINT (406099.323 5751071.921);03092;Metasequoia glyptostroboides
POINT (406088.743 5750996.936);03092;Metasequoia glyptostroboides
POINT (406082.734 5751047.547);03092;Metasequoia glyptostroboides
POINT (406088.744 5751065.405);03092;Metasequoia glyptostroboides
POINT (406131.83 5751219.739);04003;Platanus
POINT (405935.794 5752577.774);07180;Tilia
POINT (405955.98 5752433.564);07180;Tilia
POINT (405966.479 5752464.449);07180;Tilia
POINT (406260.637 5757532.266);02190;Tilia
POINT (406942.97 5757438.326);02620;Pyrus
POINT (406890.908 5757377.904);02620;Aesculus
POINT (406922.599 5757394.514);02620;Aesculus
POINT (405751.693 5756898.467);02665;Acer
POINT (405955.515 5756786.653);02665;Platanus
POINT (406798.907 5750784.078);07435;Tilia
POINT (406812.542 5750796.006);07435;Tilia
POINT (406632.285 5750649.369);05780;Carpinus
POINT (406176.402 5751050.173);05637;Sophora
POINT (406192.555 5751058.054);05637;Sophora
POINT (405844.746 5751147.079);03092;Quercus
POINT (405848.132 5751135.654);03092;Quercus
POINT (406100.337 5750955.719);03092;Metasequoia glyptostroboides
POINT (405868.105 5751145.217);03092;Tilia
POINT (406183.091 5751109.393);04003;Prunus
POINT (406031.092 5751602.56);05635;Carpinus
POINT (406323.64 5751686.357);05635;Quercus
POINT (406432.631 5751379.641);07457;Corylus
POINT (403904.649 5748641.908);05185;Tilia
POINT (405945.604 5751042.338);03389;Acer
POINT (406809.981 5751252.076);04555;Acer
POINT (406461.724 5752196.676);02290;Corylus
POINT (406715.173 5751482.756);01005;Tilia
POINT (404640.76 5754285.431);01685;Quercus
POINT (405124.421 5754488.63);01685;Tilia
POINT (405022.861 5754456.047);01685;Tilia
POINT (405649.101 5751465.564);00110;Quercus
POINT (408471.16 5753801.089);00105;Tilia
POINT (408470.923 5753795.252);00105;Acer
POINT (408492.777 5753768.774);00105;Tilia
POINT (408739.267 5753368.394);00105;Acer
POINT (408526.596 5753689.055);00105;Quercus
POINT (408471.532 5753775.102);00105;Quercus
POINT (408364.68 5753959.004);00105;Tilia
POINT (408340.933 5753998.779);00105;Tilia
POINT (408316.347 5754036.0);00105;Tilia
POINT (408277.731 5754088.851);00105;Tilia
POINT (408150.919 5754245.837);00105;Tilia
POINT (408217.214 5754151.132);00105;Tilia
POINT (408272.456 5754067.611);00105;Quercus
POINT (408246.338 5754098.928);00105;Quercus
POINT (408306.957 5754021.249);00105;Tilia
POINT (408325.836 5753990.14);00105;Tilia
POINT (408386.761 5753883.761);00105;Quercus
POINT (408431.404 5753816.49);00105;Quercus
POINT (408454.094 5753781.712);00105;Quercus
POINT (408479.421 5753723.253);00105;Quercus
POINT (408680.234 5753439.543);00105;Quercus
POINT (408777.674 5753272.006);00105;Quercus
POINT (408837.456 5753215.836);00105;Fraxinus
POINT (408946.01 5753048.377);00105;Fraxinus
POINT (409051.112 5754102.047);00660;Betula
POINT (409341.854 5753992.796);00660;Carpinus
POINT (409426.088 5753946.509);00660;Tilia
POINT (409386.489 5753968.48);00660;Quercus
POINT (403674.924 5761854.02);01200;Quercus
POINT (403566.34 5762000.762);01200;Tilia
POINT (403488.124 5762072.013);01200;Platanus
POINT (403247.844 5761988.479);01200;Tilia
POINT (403291.451 5762034.708);01200;Platanus
POINT (403746.962 5761789.618);01200;Quercus
POINT (403804.33 5761706.041);01200;Platanus
POINT (407515.423 5758803.959);01345;Platanus
POINT (407511.377 5758794.267);01345;Acer
POINT (407503.202 5758785.585);01345;Acer
POINT (406854.959 5751386.188);03685;Carpinus
POINT (406738.881 5751075.034);04645;Acer
POINT (406954.187 5751106.498);04645;Acer
POINT (406094.152 5751013.576);05637;Sophora
POINT (406085.019 5751054.402);03092;Metasequoia glyptostroboides
POINT (406474.456 5750741.307);07180;Platanus
POINT (405030.16 5754459.539);01685;Tilia
POINT (408286.687 5754076.328);00105;Tilia
POINT (408480.734 5753719.613);00105;Quercus
POINT (409079.77 5754089.454);00660;Quercus
POINT (407498.734 5758774.966);01345;Carpinus
POINT (405567.177 5755949.319);01415;Acer
POINT (403761.591 5749426.888);01465;Tilia
POINT (403924.471 5749408.877);01465;Tilia
POINT (403859.891 5749307.824);01465;Tilia
POINT (404269.947 5748515.962);01465;Tilia
POINT (404420.42 5747870.399);01465;Tilia
POINT (404617.922 5747439.31);01465;Quercus
POINT (404644.73 5747184.951);01465;Quercus
POINT (404642.867 5747200.723);01465;Quercus
POINT (404620.134 5747421.028);01465;Quercus
POINT (404625.151 5747370.209);01465;Quercus
POINT (404632.354 5747301.379);01465;Quercus
POINT (404646.971 5747161.769);01465;Tilia
POINT (411639.692 5752544.578);00265;Acer
POINT (405900.117 5750791.531);00580;Platanus
POINT (406249.702 5756587.683);00105;Quercus
POINT (405900.253 5756427.783);00675;Crataegus
POINT (403329.526 5758987.971);00898;Corylus
POINT (406414.599 5757086.188);01130;Platanus
POINT (405156.695 5757788.038);00830;Carpinus
POINT (405064.864 5755611.278);01123;Quercus
POINT (404661.658 5747010.977);01465;Tilia
POINT (404669.567 5746935.643);01465;Quercus
POINT (404673.585 5746895.968);01465;Quercus
POINT (404678.607 5746845.871);01465;Quercus
POINT (404699.045 5746638.102);01465;Tilia
POINT (406208.576 5757871.279);02225;Platanus
POINT (406211.991 5757856.219);02225;Platanus
POINT (404436.886 5754629.467);06465;Gleditsia
POINT (405234.774 5754762.531);06260;Tilia
POINT (405097.38 5754618.17);07110;Fraxinus
POINT (405126.203 5754526.412);07110;Fraxinus
POINT (405578.101 5754698.51);02200;Fraxinus
POINT (405655.86 5754841.619);02200;Fraxinus
POINT (405134.845 5755862.192);03745;Carpinus
POINT (403931.484 5754848.448);07150;Acer
POINT (405661.27 5755126.113);05865;Carpinus
POINT (405831.141 5756137.586);00800;Prunus
POINT (407724.109 5754743.712);00105;Tilia
POINT (407721.362 5754733.47);00105;Carpinus
POINT (407468.909 5755342.444);01025;Quercus
POINT (408043.955 5754764.616);03005;Baumgruppe
POINT (408636.457 5755566.812);03005;Quercus
POINT (408240.641 5755053.052);03005;Quercus
POINT (407698.966 5753304.322);03767;Quercus
